Tiempo;Cuaternión X;Cuaternión Y;Cuaternión Z;Cuaternión W
4.68124;0.171241;0.71038;0.412949;-0.540499
4.69141;0.171364;0.710355;0.413012;-0.540444
4.70157;0.171505;0.710342;0.41303;-0.540402
4.71174;0.17164;0.710343;0.41302;-0.540365
4.72191;0.171767;0.71037;0.41296;-0.540336
4.73208;0.171908;0.7104;0.412896;-0.5403
4.74225;0.172022;0.710459;0.412775;-0.540278
4.75241;0.172105;0.710535;0.412613;-0.540276
4.76258;0.172194;0.710592;0.412438;-0.540306
4.77275;0.172276;0.71063;0.412262;-0.540364
4.78291;0.172336;0.710664;0.412071;-0.540446
4.79308;0.172399;0.710667;0.411901;-0.540552
4.80325;0.172437;0.710671;0.41175;-0.540649
4.81342;0.172462;0.710673;0.411635;-0.540726
4.82358;0.172484;0.710678;0.411543;-0.540783
4.83375;0.172531;0.710656;0.411498;-0.540831
4.84392;0.172586;0.710627;0.411465;-0.540876
4.85409;0.172654;0.710587;0.411455;-0.540915
4.86426;0.172712;0.710557;0.411484;-0.540914
4.87442;0.172793;0.710527;0.411519;-0.540901
4.88459;0.172869;0.710508;0.41157;-0.540863
4.89476;0.17292;0.710513;0.411625;-0.540798
4.90493;0.17296;0.710532;0.411666;-0.540729
4.91509;0.172973;0.710569;0.411697;-0.540653
4.92526;0.172948;0.710607;0.411716;-0.540596
4.93543;0.172899;0.71066;0.411707;-0.540548
4.9456;0.172827;0.71072;0.411678;-0.540516
4.95577;0.17274;0.710776;0.411654;-0.540488
4.96593;0.172643;0.710821;0.411644;-0.540467
4.9761;0.172546;0.710855;0.411662;-0.54044
4.98627;0.172449;0.710891;0.411664;-0.540422
4.99643;0.172344;0.71094;0.411675;-0.540382
5.0066;0.172248;0.710986;0.411689;-0.540342
5.01677;0.172161;0.711024;0.411721;-0.540294
5.02694;0.172085;0.711055;0.411751;-0.540256
5.0371;0.172043;0.711065;0.411805;-0.540216
5.04727;0.172024;0.711064;0.411874;-0.540169
5.05744;0.172028;0.711059;0.41195;-0.540117
5.06761;0.172062;0.71104;0.412046;-0.540059
5.07778;0.172127;0.711013;0.41213;-0.540009
5.08794;0.172208;0.710973;0.412224;-0.539963
5.09811;0.172302;0.710935;0.412287;-0.539935
5.10828;0.172427;0.710892;0.412341;-0.539912
5.11845;0.172556;0.71085;0.412383;-0.539893
5.12861;0.172689;0.710813;0.412401;-0.539886
5.13878;0.172839;0.710765;0.412399;-0.539903
5.14895;0.172975;0.710727;0.412385;-0.53992
5.15912;0.173114;0.710685;0.412372;-0.53994
5.16928;0.173244;0.710658;0.41233;-0.539966
5.17945;0.173366;0.710624;0.412308;-0.539989
5.18962;0.173476;0.710582;0.41228;-0.54003
5.19978;0.173577;0.710532;0.412258;-0.54008
5.20995;0.173693;0.710454;0.412278;-0.54013
5.22012;0.173821;0.710381;0.412276;-0.540187
5.23029;0.173966;0.710298;0.412283;-0.540243
5.24046;0.174123;0.71023;0.412265;-0.540297
5.25062;0.174272;0.710169;0.412247;-0.540341
5.26079;0.174432;0.710124;0.412217;-0.540372
5.27096;0.174538;0.710116;0.412124;-0.54042
5.28113;0.174635;0.710105;0.412074;-0.540441
5.29129;0.174714;0.710102;0.412016;-0.540463
5.30146;0.174758;0.710098;0.411986;-0.540477
5.31163;0.174794;0.710119;0.411901;-0.540503
5.3218;0.174875;0.710124;0.411898;-0.540473
5.33197;0.174917;0.710136;0.411879;-0.540458
5.34213;0.174902;0.710172;0.411859;-0.54043
5.3523;0.174846;0.71021;0.411864;-0.540395
